date,bist100,cpi,eur_try,m2,tcmb_repo,us_cli,us_cpi,usd_try
2022-06-04,2316.4,977.9,16.1262,6428508832.0,1061.0,99.8,135.88788175,14.6955
2022-06-05,2458.72,977.9,15.7054,6428508832.0,1061.0,99.8,135.88788175,14.8313
2022-06-06,2648.12,977.9,17.7066,6428508832.0,1061.0,99.8,135.88788175,16.4765
2022-06-07,2408.15,977.9,17.5036,6428508832.0,1061.0,99.8,135.88788175,16.9369
2022-06-08,2408.15,977.9,17.5036,6428508832.0,1061.0,99.8,135.88788175,16.9369
2022-06-09,3391.38,977.9,18.0545,6428508832.0,1061.0,99.8,135.88788175,18.205
2022-06-10,3553.85,977.9,18.4388,6428508832.0,1061.0,99.8,135.88788175,18.555
2022-06-11,3553.85,977.9,18.4388,6428508832.0,1061.0,99.8,135.88788175,18.555
2022-06-12,5000.14,977.9,19.6436,6428508832.0,1061.0,99.8,135.88788175,18.613
2022-06-13,5000.14,977.9,19.6436,6428508832.0,1061.0,99.8,135.88788175,18.613
2022-06-14,5000.14,977.9,19.6436,6428508832.0,1061.0,99.8,135.88788175,18.613
2022-06-15,5000.14,977.9,19.6436,6428508832.0,1061.0,99.8,135.88788175,18.613
2022-06-16,5000.14,977.9,19.6436,6428508832.0,1061.0,99.8,135.88788175,18.613
2022-06-17,5000.14,977.9,19.6436,6428508832.0,1061.0,99.8,135.88788175,18.613
2022-06-18,5000.14,977.9,19.6436,6428508832.0,1061.0,99.8,135.88788175,18.613
2022-06-19,5000.14,977.9,19.6436,6428508832.0,1061.0,99.8,135.88788175,18.613
2022-06-20,5000.14,977.9,19.6436,6428508832.0,1061.0,99.8,135.88788175,18.613
2022-06-21,5000.14,977.9,19.6436,6428508832.0,1061.0,99.8,135.88788175,18.613
2022-06-22,5000.14,977.9,19.6436,6428508832.0,1061.0,99.8,135.88788175,18.613
2022-06-23,5000.14,977.9,19.6436,6428508832.0,1061.0,99.8,135.88788175,18.613
2022-06-24,5000.14,977.9,19.6436,6428508832.0,1061.0,99.8,135.88788175,18.613
2022-06-25,5000.14,977.9,19.6436,6428508832.0,1061.0,99.8,135.88788175,18.613
2022-06-26,5000.14,977.9,19.6436,6428508832.0,1061.0,99.8,135.88788175,18.613
2022-06-27,5000.14,977.9,19.6436,6428508832.0,1061.0,99.8,135.88788175,18.613
2022-06-28,5000.14,977.9,19.6436,6428508832.0,1061.0,99.8,135.88788175,18.613
2022-06-29,5000.14,977.9,19.6436,6428508832.0,1061.0,99.8,135.88788175,18.613
2022-06-30,5000.14,977.9,19.6436,6428508832.0,1061.0,99.8,135.88788175,18.613
2022-07-01,2033.32,1001.03,15.4105,6958505889.0,1148.0,99.6,135.8718308,13.6352
2022-07-02,1997.58,1001.03,15.5162,6958505889.0,1148.0,99.6,135.8718308,13.5336
2022-07-03,1997.33,1001.03,15.6017,6958505889.0,1148.0,99.6,135.8718308,14.1766
2022-07-04,2345.2,1001.03,16.0543,6958505889.0,1148.0,99.6,135.8718308,14.7176
2022-07-05,2345.2,1001.03,16.0543,6958505889.0,1148.0,99.6,135.8718308,14.7176
2022-07-06,2648.19,1001.03,17.7785,6958505889.0,1148.0,99.6,135.8718308,16.5588
2022-07-07,2425.56,1001.03,17.5783,6958505889.0,1148.0,99.6,135.8718308,17.1818
2022-07-08,2425.56,1001.03,17.5783,6958505889.0,1148.0,99.6,135.8718308,17.1818
2022-07-09,3402.81,1001.03,18.1153,6958505889.0,1148.0,99.6,135.8718308,18.2048
2022-07-10,3567.6,1001.03,18.3543,6958505889.0,1148.0,99.6,135.8718308,18.5589
2022-07-11,4331.66,1001.03,18.185,6958505889.0,1148.0,99.6,135.8718308,18.5936
2022-07-12,4827.04,1001.03,19.5375,6958505889.0,1148.0,99.6,135.8718308,18.6143
2022-07-13,4827.04,1001.03,19.5375,6958505889.0,1148.0,99.6,135.8718308,18.6143
2022-07-14,4827.04,1001.03,19.5375,6958505889.0,1148.0,99.6,135.8718308,18.6143
2022-07-15,4827.04,1001.03,19.5375,6958505889.0,1148.0,99.6,135.8718308,18.6143
2022-07-16,4827.04,1001.03,19.5375,6958505889.0,1148.0,99.6,135.8718308,18.6143
2022-07-17,4827.04,1001.03,19.5375,6958505889.0,1148.0,99.6,135.8718308,18.6143
2022-07-18,4827.04,1001.03,19.5375,6958505889.0,1148.0,99.6,135.8718308,18.6143
2022-07-19,4827.04,1001.03,19.5375,6958505889.0,1148.0,99.6,135.8718308,18.6143
2022-07-20,4827.04,1001.03,19.5375,6958505889.0,1148.0,99.6,135.8718308,18.6143
2022-07-21,4827.04,1001.03,19.5375,6958505889.0,1148.0,99.6,135.8718308,18.6143
2022-07-22,4827.04,1001.03,19.5375,6958505889.0,1148.0,99.6,135.8718308,18.6143
2022-07-23,4827.04,1001.03,19.5375,6958505889.0,1148.0,99.6,135.8718308,18.6143
2022-07-24,4827.04,1001.03,19.5375,6958505889.0,1148.0,99.6,135.8718308,18.6143
2022-07-25,4827.04,1001.03,19.5375,6958505889.0,1148.0,99.6,135.8718308,18.6143
2022-07-26,4827.04,1001.03,19.5375,6958505889.0,1148.0,99.6,135.8718308,18.6143
2022-07-27,4827.04,1001.03,19.5375,6958505889.0,1148.0,99.6,135.8718308,18.6143
2022-07-28,4827.04,1001.03,19.5375,6958505889.0,1148.0,99.6,135.8718308,18.6143
2022-07-29,4827.04,1001.03,19.5375,6958505889.0,1148.0,99.6,135.8718308,18.6143
2022-07-30,4827.04,1001.03,19.5375,6958505889.0,1148.0,99.6,135.8718308,18.6143
2022-07-31,4827.04,1001.03,19.5375,6958505889.0,1148.0,99.6,135.8718308,18.6143
2022-08-01,4827.04,1015.65,19.5375,7231185430.0,1040.0,99.4,135.82367792,18.6143
2022-08-02,2007.14,1015.65,15.4812,7231185430.0,1040.0,99.4,135.82367792,13.5429
2022-08-03,2011.35,1015.65,15.5309,7231185430.0,1040.0,99.4,135.82367792,14.3012
2022-08-04,2393.39,1015.65,16.0523,7231185430.0,1040.0,99.4,135.82367792,14.7289
2022-08-05,2393.39,1015.65,16.0523,7231185430.0,1040.0,99.4,135.82367792,14.7289
2022-08-06,2540.36,1015.65,17.8408,7231185430.0,1040.0,99.4,135.82367792,16.7084
2022-08-07,2434.02,1015.65,17.5988,7231185430.0,1040.0,99.4,135.82367792,17.2601
2022-08-08,2795.06,1015.65,18.3515,7231185430.0,1040.0,99.4,135.82367792,17.9362
2022-08-09,3437.41,1015.65,18.0378,7231185430.0,1040.0,99.4,135.82367792,18.214
2022-08-10,3437.41,1015.65,18.0378,7231185430.0,1040.0,99.4,135.82367792,18.214
2022-08-11,4360.28,1015.65,18.5226,7231185430.0,1040.0,99.4,135.82367792,18.5833
2022-08-12,4855.92,1015.65,19.5015,7231185430.0,1040.0,99.4,135.82367792,18.6166
2022-08-13,4855.92,1015.65,19.5015,7231185430.0,1040.0,99.4,135.82367792,18.6166
2022-08-14,4855.92,1015.65,19.5015,7231185430.0,1040.0,99.4,135.82367792,18.6166
2022-08-15,4855.92,1015.65,19.5015,7231185430.0,1040.0,99.4,135.82367792,18.6166
2022-08-16,4855.92,1015.65,19.5015,7231185430.0,1040.0,99.4,135.82367792,18.6166
2022-08-17,4855.92,1015.65,19.5015,7231185430.0,1040.0,99.4,135.82367792,18.6166
2022-08-18,4855.92,1015.65,19.5015,7231185430.0,1040.0,99.4,135.82367792,18.6166
2022-08-19,4855.92,1015.65,19.5015,7231185430.0,1040.0,99.4,135.82367792,18.6166
2022-08-20,4855.92,1015.65,19.5015,7231185430.0,1040.0,99.4,135.82367792,18.6166
2022-08-21,4855.92,1015.65,19.5015,7231185430.0,1040.0,99.4,135.82367792,18.6166
2022-08-22,4855.92,1015.65,19.5015,7231185430.0,1040.0,99.4,135.82367792,18.6166
2022-08-23,4855.92,1015.65,19.5015,7231185430.0,1040.0,99.4,135.82367792,18.6166
2022-08-24,4855.92,1015.65,19.5015,7231185430.0,1040.0,99.4,135.82367792,18.6166
2022-08-25,4855.92,1015.65,19.5015,7231185430.0,1040.0,99.4,135.82367792,18.6166
2022-08-26,4855.92,1015.65,19.5015,7231185430.0,1040.0,99.4,135.82367792,18.6166
2022-08-27,4855.92,1015.65,19.5015,7231185430.0,1040.0,99.4,135.82367792,18.6166
2022-08-28,4855.92,1015.65,19.5015,7231185430.0,1040.0,99.4,135.82367792,18.6166
2022-08-29,4855.92,1015.65,19.5015,7231185430.0,1040.0,99.4,135.82367792,18.6166
2022-08-30,4855.92,1015.65,19.5015,7231185430.0,1040.0,99.4,135.82367792,18.6166
2022-08-31,4855.92,1015.65,19.5015,7231185430.0,1040.0,99.4,135.82367792,18.6166
2022-09-01,4855.92,1046.89,19.5015,7475494815.0,1069.0,99.2,136.11580538,18.6166
2022-09-02,2042.85,1046.89,15.5412,7475494815.0,1069.0,99.2,136.11580538,13.616
2022-09-03,2042.7,1046.89,15.7502,7475494815.0,1069.0,99.2,136.11580538,14.4728
2022-09-04,2042.7,1046.89,15.7502,7475494815.0,1069.0,99.2,136.11580538,14.4728
2022-09-05,2465.71,1046.89,15.7147,7475494815.0,1069.0,99.2,136.11580538,14.8978
2022-09-06,2571.57,1046.89,18.2931,7475494815.0,1069.0,99.2,136.11580538,17.0925
2022-09-07,2571.57,1046.89,18.2931,7475494815.0,1069.0,99.2,136.11580538,17.0925
2022-09-08,2785.16,1046.89,18.285,7475494815.0,1069.0,99.2,136.11580538,17.9393
2022-09-09,3521.38,1046.89,18.2218,7475494815.0,1069.0,99.2,136.11580538,18.2195
2022-09-10,3521.38,1046.89,18.2218,7475494815.0,1069.0,99.2,136.11580538,18.2195
2022-09-11,4360.96,1046.89,18.5744,7475494815.0,1069.0,99.2,136.11580538,18.5803
2022-09-12,5005.3,1046.89,19.5764,7475494815.0,1069.0,99.2,136.11580538,18.6202
2022-09-13,5005.3,1046.89,19.5764,7475494815.0,1069.0,99.2,136.11580538,18.6202
2022-09-14,5005.3,1046.89,19.5764,7475494815.0,1069.0,99.2,136.11580538,18.6202
2022-09-15,5005.3,1046.89,19.5764,7475494815.0,1069.0,99.2,136.11580538,18.6202
2022-09-16,5005.3,1046.89,19.5764,7475494815.0,1069.0,99.2,136.11580538,18.6202
2022-09-17,5005.3,1046.89,19.5764,7475494815.0,1069.0,99.2,136.11580538,18.6202
2022-09-18,5005.3,1046.89,19.5764,7475494815.0,1069.0,99.2,136.11580538,18.6202
2022-09-19,5005.3,1046.89,19.5764,7475494815.0,1069.0,99.2,136.11580538,18.6202
2022-09-20,5005.3,1046.89,19.5764,7475494815.0,1069.0,99.2,136.11580538,18.6202
2022-09-21,5005.3,1046.89,19.5764,7475494815.0,1069.0,99.2,136.11580538,18.6202
2022-09-22,5005.3,1046.89,19.5764,7475494815.0,1069.0,99.2,136.11580538,18.6202
2022-09-23,5005.3,1046.89,19.5764,7475494815.0,1069.0,99.2,136.11580538,18.6202
2022-09-24,5005.3,1046.89,19.5764,7475494815.0,1069.0,99.2,136.11580538,18.6202
2022-09-25,5005.3,1046.89,19.5764,7475494815.0,1069.0,99.2,136.11580538,18.6202
2022-09-26,5005.3,1046.89,19.5764,7475494815.0,1069.0,99.2,136.11580538,18.6202
2022-09-27,5005.3,1046.89,19.5764,7475494815.0,1069.0,99.2,136.11580538,18.6202
2022-09-28,5005.3,1046.89,19.5764,7475494815.0,1069.0,99.2,136.11580538,18.6202
2022-09-29,5005.3,1046.89,19.5764,7475494815.0,1069.0,99.2,136.11580538,18.6202
2022-09-30,5005.3,1046.89,19.5764,7475494815.0,1069.0,99.2,136.11580538,18.6202
2022-10-01,2045.16,1084.0,15.5501,7735052757.0,1120.0,99.0,136.66795839,13.7526
2022-10-02,2038.67,1084.0,15.5002,7735052757.0,1120.0,99.0,136.66795839,13.5675
2022-10-03,2042.01,1084.0,15.9918,7735052757.0,1120.0,99.0,136.66795839,14.6061
2022-10-04,2042.01,1084.0,15.9918,7735052757.0,1120.0,99.0,136.66795839,14.6061
2022-10-05,2490.17,1084.0,15.7587,7735052757.0,1120.0,99.0,136.66795839,14.974
2022-10-06,2543.1,1084.0,18.43,7735052757.0,1120.0,99.0,136.66795839,17.1985
2022-10-07,2543.1,1084.0,18.43,7735052757.0,1120.0,99.0,136.66795839,17.1985
2022-10-08,2829.58,1084.0,18.3329,7735052757.0,1120.0,99.0,136.66795839,17.9319
2022-10-09,2829.58,1084.0,18.3329,7735052757.0,1120.0,99.0,136.66795839,17.9319
2022-10-10,3582.03,1084.0,18.1795,7735052757.0,1120.0,99.0,136.66795839,18.5592
2022-10-11,4467.1,1084.0,18.685,7735052757.0,1120.0,99.0,136.66795839,18.5791
2022-10-12,4467.1,1084.0,18.685,7735052757.0,1120.0,99.0,136.66795839,18.5791
2022-10-13,4467.1,1084.0,18.685,7735052757.0,1120.0,99.0,136.66795839,18.5791
2022-10-14,4467.1,1084.0,18.685,7735052757.0,1120.0,99.0,136.66795839,18.5791
2022-10-15,4467.1,1084.0,18.685,7735052757.0,1120.0,99.0,136.66795839,18.5791
2022-10-16,4467.1,1084.0,18.685,7735052757.0,1120.0,99.0,136.66795839,18.5791
2022-10-17,4467.1,1084.0,18.685,7735052757.0,1120.0,99.0,136.66795839,18.5791
2022-10-18,4467.1,1084.0,18.685,7735052757.0,1120.0,99.0,136.66795839,18.5791
2022-10-19,4467.1,1084.0,18.685,7735052757.0,1120.0,99.0,136.66795839,18.5791
2022-10-20,4467.1,1084.0,18.685,7735052757.0,1120.0,99.0,136.66795839,18.5791
2022-10-21,4467.1,1084.0,18.685,7735052757.0,1120.0,99.0,136.66795839,18.5791
2022-10-22,4467.1,1084.0,18.685,7735052757.0,1120.0,99.0,136.66795839,18.5791
2022-10-23,4467.1,1084.0,18.685,7735052757.0,1120.0,99.0,136.66795839,18.5791
2022-10-24,4467.1,1084.0,18.685,7735052757.0,1120.0,99.0,136.66795839,18.5791
2022-10-25,4467.1,1084.0,18.685,7735052757.0,1120.0,99.0,136.66795839,18.5791
2022-10-26,4467.1,1084.0,18.685,7735052757.0,1120.0,99.0,136.66795839,18.5791
2022-10-27,4467.1,1084.0,18.685,7735052757.0,1120.0,99.0,136.66795839,18.5791
2022-10-28,4467.1,1084.0,18.685,7735052757.0,1120.0,99.0,136.66795839,18.5791
2022-10-29,4467.1,1084.0,18.685,7735052757.0,1120.0,99.0,136.66795839,18.5791
2022-10-30,4467.1,1084.0,18.685,7735052757.0,1120.0,99.0,136.66795839,18.5791
2022-10-31,4467.1,1084.0,18.685,7735052757.0,1120.0,99.0,136.66795839,18.5791
2022-11-01,2046.03,1115.26,15.5443,7871318084.0,1149.0,98.9,136.52992014,13.7195
2022-11-02,2051.05,1115.26,15.4713,7871318084.0,1149.0,98.9,136.52992014,13.5322
2022-11-03,2053.85,1115.26,16.2842,7871318084.0,1149.0,98.9,136.52992014,14.7435
2022-11-04,2449.11,1115.26,16.0012,7871318084.0,1149.0,98.9,136.52992014,14.7213
2022-11-05,2453.94,1115.26,16.0374,7871318084.0,1149.0,98.9,136.52992014,15.1926
2022-11-06,2453.94,1115.26,16.0374,7871318084.0,1149.0,98.9,136.52992014,15.1926
2022-11-07,2453.94,1115.26,16.0374,7871318084.0,1149.0,98.9,136.52992014,15.1926
2022-11-08,2868.44,1115.26,18.3411,7871318084.0,1149.0,98.9,136.52992014,17.9308
2022-11-09,2868.44,1115.26,18.3411,7871318084.0,1149.0,98.9,136.52992014,17.9308
2022-11-10,3571.55,1115.26,18.0048,7871318084.0,1149.0,98.9,136.52992014,18.5581
2022-11-11,4455.53,1115.26,18.5418,7871318084.0,1149.0,98.9,136.52992014,18.5793
2022-11-12,4455.53,1115.26,18.5418,7871318084.0,1149.0,98.9,136.52992014,18.5793
2022-11-13,4455.53,1115.26,18.5418,7871318084.0,1149.0,98.9,136.52992014,18.5793
2022-11-14,4455.53,1115.26,18.5418,7871318084.0,1149.0,98.9,136.52992014,18.5793
2022-11-15,4455.53,1115.26,18.5418,7871318084.0,1149.0,98.9,136.52992014,18.5793
2022-11-16,4455.53,1115.26,18.5418,7871318084.0,1149.0,98.9,136.52992014,18.5793
2022-11-17,4455.53,1115.26,18.5418,7871318084.0,1149.0,98.9,136.52992014,18.5793
2022-11-18,4455.53,1115.26,18.5418,7871318084.0,1149.0,98.9,136.52992014,18.5793
2022-11-19,4455.53,1115.26,18.5418,7871318084.0,1149.0,98.9,136.52992014,18.5793
2022-11-20,4455.53,1115.26,18.5418,7871318084.0,1149.0,98.9,136.52992014,18.5793
2022-11-21,4455.53,1115.26,18.5418,7871318084.0,1149.0,98.9,136.52992014,18.5793
2022-11-22,4455.53,1115.26,18.5418,7871318084.0,1149.0,98.9,136.52992014,18.5793
2022-11-23,4455.53,1115.26,18.5418,7871318084.0,1149.0,98.9,136.52992014,18.5793
2022-11-24,4455.53,1115.26,18.5418,7871318084.0,1149.0,98.9,136.52992014,18.5793
2022-11-25,4455.53,1115.26,18.5418,7871318084.0,1149.0,98.9,136.52992014,18.5793
2022-11-26,4455.53,1115.26,18.5418,7871318084.0,1149.0,98.9,136.52992014,18.5793
2022-11-27,4455.53,1115.26,18.5418,7871318084.0,1149.0,98.9,136.52992014,18.5793
2022-11-28,4455.53,1115.26,18.5418,7871318084.0,1149.0,98.9,136.52992014,18.5793
2022-11-29,4455.53,1115.26,18.5418,7871318084.0,1149.0,98.9,136.52992014,18.5793
2022-11-30,4455.53,1115.26,18.5418,7871318084.0,1149.0,98.9,136.52992014,18.5793
2022-12-01,2064.21,1128.45,15.5689,8209273693.0,1151.0,98.9,136.11076079,13.7314
2022-12-02,2064.21,1128.45,15.5689,8209273693.0,1151.0,98.9,136.11076079,13.7314
2022-12-03,2064.21,1128.45,15.5689,8209273693.0,1151.0,98.9,136.11076079,13.7314
2022-12-04,2463.76,1128.45,16.0497,8209273693.0,1151.0,98.9,136.11076079,14.7162
2022-12-05,2390.98,1128.45,16.133,8209273693.0,1151.0,98.9,136.11076079,15.2882
2022-12-06,2390.98,1128.45,16.133,8209273693.0,1151.0,98.9,136.11076079,15.2882
2022-12-07,2390.98,1128.45,16.133,8209273693.0,1151.0,98.9,136.11076079,15.2882
2022-12-08,2864.25,1128.45,18.5263,8209273693.0,1151.0,98.9,136.11076079,17.9356
2022-12-09,3649.21,1128.45,18.3622,8209273693.0,1151.0,98.9,136.11076079,18.2189
2022-12-10,3517.75,1128.45,18.0168,8209273693.0,1151.0,98.9,136.11076079,18.5615
2022-12-11,3517.75,1128.45,18.0168,8209273693.0,1151.0,98.9,136.11076079,18.5615
2022-12-12,5193.3,1128.45,19.6684,8209273693.0,1151.0,98.9,136.11076079,18.6208
2022-12-13,5193.3,1128.45,19.6684,8209273693.0,1151.0,98.9,136.11076079,18.6208
2022-12-14,5193.3,1128.45,19.6684,8209273693.0,1151.0,98.9,136.11076079,18.6208
2022-12-15,5193.3,1128.45,19.6684,8209273693.0,1151.0,98.9,136.11076079,18.6208
2022-12-16,5193.3,1128.45,19.6684,8209273693.0,1151.0,98.9,136.11076079,18.6208
2022-12-17,5193.3,1128.45,19.6684,8209273693.0,1151.0,98.9,136.11076079,18.6208
2022-12-18,5193.3,1128.45,19.6684,8209273693.0,1151.0,98.9,136.11076079,18.6208
2022-12-19,5193.3,1128.45,19.6684,8209273693.0,1151.0,98.9,136.11076079,18.6208
2022-12-20,5193.3,1128.45,19.6684,8209273693.0,1151.0,98.9,136.11076079,18.6208
2022-12-21,5193.3,1128.45,19.6684,8209273693.0,1151.0,98.9,136.11076079,18.6208
2022-12-22,5193.3,1128.45,19.6684,8209273693.0,1151.0,98.9,136.11076079,18.6208
2022-12-23,5193.3,1128.45,19.6684,8209273693.0,1151.0,98.9,136.11076079,18.6208
2022-12-24,5193.3,1128.45,19.6684,8209273693.0,1151.0,98.9,136.11076079,18.6208
2022-12-25,5193.3,1128.45,19.6684,8209273693.0,1151.0,98.9,136.11076079,18.6208
2022-12-26,5193.3,1128.45,19.6684,8209273693.0,1151.0,98.9,136.11076079,18.6208
2022-12-27,5193.3,1128.45,19.6684,8209273693.0,1151.0,98.9,136.11076079,18.6208
2022-12-28,5193.3,1128.45,19.6684,8209273693.0,1151.0,98.9,136.11076079,18.6208
2022-12-29,5193.3,1128.45,19.6684,8209273693.0,1151.0,98.9,136.11076079,18.6208
2022-12-30,5193.3,1128.45,19.6684,8209273693.0,1151.0,98.9,136.11076079,18.6208
2022-12-31,5193.3,1128.45,19.6684,8209273693.0,1151.0,98.9,136.11076079,18.6208
2023-01-01,5193.3,1203.48,19.6684,8427505053.0,1101.0,98.8,137.19901585,18.6208
2023-01-02,4713.39,1203.48,20.3458,8427505053.0,1101.0,98.8,137.19901585,18.7878
2023-01-03,5322.65,1203.48,20.0042,8427505053.0,1101.0,98.8,137.19901585,18.8647
2023-01-04,5322.65,1203.48,20.0042,8427505053.0,1101.0,98.8,137.19901585,18.8647
2023-01-05,5322.65,1203.48,20.0042,8427505053.0,1101.0,98.8,137.19901585,18.8647
2023-01-06,4959.8,1203.48,22.0582,8427505053.0,1101.0,98.8,137.19901585,20.6632
2023-01-07,4959.8,1203.48,22.0582,8427505053.0,1101.0,98.8,137.19901585,20.6632
2023-01-08,7168.51,1203.48,29.6989,8427505053.0,1101.0,98.8,137.19901585,26.9323
2023-01-09,8056.12,1203.48,29.0184,8427505053.0,1101.0,98.8,137.19901585,26.6658
2023-01-10,8056.12,1203.48,29.0184,8427505053.0,1101.0,98.8,137.19901585,26.6658
2023-01-11,7528.57,1203.48,30.0552,8427505053.0,1101.0,98.8,137.19901585,28.2366
2023-01-12,8026.27,1203.48,31.5154,8427505053.0,1101.0,98.8,137.19901585,28.8209
2023-01-13,8026.27,1203.48,31.5154,8427505053.0,1101.0,98.8,137.19901585,28.8209
2023-01-14,8026.27,1203.48,31.5154,8427505053.0,1101.0,98.8,137.19901585,28.8209
2023-01-15,8026.27,1203.48,31.5154,8427505053.0,1101.0,98.8,137.19901585,28.8209
2023-01-16,8026.27,1203.48,31.5154,8427505053.0,1101.0,98.8,137.19901585,28.8209
2023-01-17,8026.27,1203.48,31.5154,8427505053.0,1101.0,98.8,137.19901585,28.8209
2023-01-18,8026.27,1203.48,31.5154,8427505053.0,1101.0,98.8,137.19901585,28.8209
2023-01-19,8026.27,1203.48,31.5154,8427505053.0,1101.0,98.8,137.19901585,28.8209
2023-01-20,8026.27,1203.48,31.5154,8427505053.0,1101.0,98.8,137.19901585,28.8209
2023-01-21,8026.27,1203.48,31.5154,8427505053.0,1101.0,98.8,137.19901585,28.8209
2023-01-22,8026.27,1203.48,31.5154,8427505053.0,1101.0,98.8,137.19901585,28.8209
2023-01-23,8026.27,1203.48,31.5154,8427505053.0,1101.0,98.8,137.19901585,28.8209
2023-01-24,8026.27,1203.48,31.5154,8427505053.0,1101.0,98.8,137.19901585,28.8209
2023-01-25,8026.27,1203.48,31.5154,8427505053.0,1101.0,98.8,137.19901585,28.8209
2023-01-26,8026.27,1203.48,31.5154,8427505053.0,1101.0,98.8,137.19901585,28.8209
2023-01-27,8026.27,1203.48,31.5154,8427505053.0,1101.0,98.8,137.19901585,28.8209
2023-01-28,8026.27,1203.48,31.5154,8427505053.0,1101.0,98.8,137.19901585,28.8209
2023-01-29,8026.27,1203.48,31.5154,8427505053.0,1101.0,98.8,137.19901585,28.8209
2023-01-30,8026.27,1203.48,31.5154,8427505053.0,1101.0,98.8,137.19901585,28.8209
2023-01-31,8026.27,1203.48,31.5154,8427505053.0,1101.0,98.8,137.19901585,28.8209
2023-02-01,5661.1,1241.33,19.9349,8650527989.0,1030.0,98.8,137.96487591,18.6983
2023-02-02,4752.24,1241.33,20.4512,8650527989.0,1030.0,98.8,137.96487591,18.7897
2023-02-03,5261.41,1241.33,20.0845,8650527989.0,1030.0,98.8,137.96487591,18.8652
2023-02-04,5261.41,1241.33,20.0845,8650527989.0,1030.0,98.8,137.96487591,18.8652
2023-02-05,4506.24,1241.33,21.3604,8650527989.0,1030.0,98.8,137.96487591,19.4268
2023-02-06,5114.97,1241.33,22.1932,8650527989.0,1030.0,98.8,137.96487591,20.7529
2023-02-07,5114.97,1241.33,22.1932,8650527989.0,1030.0,98.8,137.96487591,20.7529
2023-02-08,7258.54,1241.33,29.5733,8650527989.0,1030.0,98.8,137.96487591,26.9329
2023-02-09,7258.54,1241.33,29.5733,8650527989.0,1030.0,98.8,137.96487591,26.9329
2023-02-10,8486.96,1241.33,29.0305,8650527989.0,1030.0,98.8,137.96487591,27.3767
2023-02-11,7663.62,1241.33,29.8539,8650527989.0,1030.0,98.8,137.96487591,28.2806
2023-02-12,7663.62,1241.33,29.8539,8650527989.0,1030.0,98.8,137.96487591,28.2806
2023-02-13,7663.62,1241.33,29.8539,8650527989.0,1030.0,98.8,137.96487591,28.2806
2023-02-14,7663.62,1241.33,29.8539,8650527989.0,1030.0,98.8,137.96487591,28.2806
2023-02-15,7663.62,1241.33,29.8539,8650527989.0,1030.0,98.8,137.96487591,28.2806
2023-02-16,7663.62,1241.33,29.8539,8650527989.0,1030.0,98.8,137.96487591,28.2806
2023-02-17,7663.62,1241.33,29.8539,8650527989.0,1030.0,98.8,137.96487591,28.2806
2023-02-18,7663.62,1241.33,29.8539,8650527989.0,1030.0,98.8,137.96487591,28.2806
2023-02-19,7663.62,1241.33,29.8539,8650527989.0,1030.0,98.8,137.96487591,28.2806
2023-02-20,7663.62,1241.33,29.8539,8650527989.0,1030.0,98.8,137.96487591,28.2806
2023-02-21,7663.62,1241.33,29.8539,8650527989.0,1030.0,98.8,137.96487591,28.2806
2023-02-22,7663.62,1241.33,29.8539,8650527989.0,1030.0,98.8,137.96487591,28.2806
2023-02-23,7663.62,1241.33,29.8539,8650527989.0,1030.0,98.8,137.96487591,28.2806
2023-02-24,7663.62,1241.33,29.8539,8650527989.0,1030.0,98.8,137.96487591,28.2806
2023-02-25,7663.62,1241.33,29.8539,8650527989.0,1030.0,98.8,137.96487591,28.2806
2023-02-26,7663.62,1241.33,29.8539,8650527989.0,1030.0,98.8,137.96487591,28.2806
2023-02-27,7663.62,1241.33,29.8539,8650527989.0,1030.0,98.8,137.96487591,28.2806
2023-02-28,7663.62,1241.33,29.8539,8650527989.0,1030.0,98.8,137.96487591,28.2806
2023-03-01,5626.57,1269.75,19.9806,9073195173.0,1066.0,98.8,138.42164036,18.7029
2023-03-02,4997.63,1269.75,20.6661,9073195173.0,1066.0,98.8,138.42164036,18.7913
2023-03-03,5212.38,1269.75,20.0545,9073195173.0,1066.0,98.8,138.42164036,18.867
2023-03-04,4839.46,1269.75,20.845,9073195173.0,1066.0,98.8,138.42164036,19.1532
2023-03-05,4485.97,1269.75,21.3306,9073195173.0,1066.0,98.8,138.42164036,19.4417
2023-03-06,4485.97,1269.75,21.3306,9073195173.0,1066.0,98.8,138.42164036,19.4417
2023-03-07,6015.29,1269.75,28.154,9073195173.0,1066.0,98.8,138.42164036,25.8231
2023-03-08,7221.51,1269.75,29.5887,9073195173.0,1066.0,98.8,138.42164036,26.9382
2023-03-09,7221.51,1269.75,29.5887,9073195173.0,1066.0,98.8,138.42164036,26.9382
2023-03-10,8513.54,1269.75,28.928,9073195173.0,1066.0,98.8,138.42164036,27.4044
2023-03-11,7705.99,1269.75,30.0503,9073195173.0,1066.0,98.8,138.42164036,28.3063
2023-03-12,7705.99,1269.75,30.0503,9073195173.0,1066.0,98.8,138.42164036,28.3063
2023-03-13,7705.99,1269.75,30.0503,9073195173.0,1066.0,98.8,138.42164036,28.3063
2023-03-14,7705.99,1269.75,30.0503,9073195173.0,1066.0,98.8,138.42164036,28.3063
2023-03-15,7705.99,1269.75,30.0503,9073195173.0,1066.0,98.8,138.42164036,28.3063
2023-03-16,7705.99,1269.75,30.0503,9073195173.0,1066.0,98.8,138.42164036,28.3063
