date,usd_try,eur_try,cpi,bist100,m2,tcmb_repo,us_cpi,us_cli
2024-10-08,32.7362,35.4241,2598.91,10743.3,16831499586.0,1828.0,144.76314516,100.1
2024-10-09,33.9676,37.5419,2598.91,9624.04,16831499586.0,1828.0,144.76314516,100.1
2024-10-10,34.1951,37.4829,2598.91,8964.1,16831499586.0,1828.0,144.76314516,100.1
2024-10-11,34.1951,37.4829,2598.91,8964.1,16831499586.0,1828.0,144.76314516,100.1
2024-10-12,34.7499,36.715,2598.91,10099.03,16831499586.0,1828.0,144.76314516,100.1
2024-10-13,34.7499,36.715,2598.91,10099.03,16831499586.0,1828.0,144.76314516,100.1
2024-10-14,34.7499,36.715,2598.91,10099.03,16831499586.0,1828.0,144.76314516,100.1
2024-10-15,34.7499,36.715,2598.91,10099.03,16831499586.0,1828.0,144.76314516,100.1
2024-10-16,34.7499,36.715,2598.91,10099.03,16831499586.0,1828.0,144.76314516,100.1
2024-10-17,34.7499,36.715,2598.91,10099.03,16831499586.0,1828.0,144.76314516,100.1
2024-10-18,34.7499,36.715,2598.91,10099.03,16831499586.0,1828.0,144.76314516,100.1
2024-10-19,34.7499,36.715,2598.91,10099.03,16831499586.0,1828.0,144.76314516,100.1
2024-10-20,34.7499,36.715,2598.91,10099.03,16831499586.0,1828.0,144.76314516,100.1
2024-10-21,34.7499,36.715,2598.91,10099.03,16831499586.0,1828.0,144.76314516,100.1
2024-10-22,34.7499,36.715,2598.91,10099.03,16831499586.0,1828.0,144.76314516,100.1
2024-10-23,34.7499,36.715,2598.91,10099.03,16831499586.0,1828.0,144.76314516,100.1
2024-10-24,34.7499,36.715,2598.91,10099.03,16831499586.0,1828.0,144.76314516,100.1
2024-10-25,34.7499,36.715,2598.91,10099.03,16831499586.0,1828.0,144.76314516,100.1
2024-10-26,34.7499,36.715,2598.91,10099.03,16831499586.0,1828.0,144.76314516,100.1
2024-10-27,34.7499,36.715,2598.91,10099.03,16831499586.0,1828.0,144.76314516,100.1
2024-10-28,34.7499,36.715,2598.91,10099.03,16831499586.0,1828.0,144.76314516,100.1
2024-10-29,34.7499,36.715,2598.91,10099.03,16831499586.0,1828.0,144.76314516,100.1
2024-10-30,34.7499,36.715,2598.91,10099.03,16831499586.0,1828.0,144.76314516,100.1
2024-10-31,34.7499,36.715,2598.91,10099.03,16831499586.0,1828.0,144.76314516,100.1
2024-11-01,29.9136,32.724,2657.23,7895.96,16990486682.0,1875.0,144.68472476,100.2
2024-11-02,29.9136,32.724,2657.23,7895.96,16990486682.0,1875.0,144.68472476,100.2
2024-11-03,31.8618,34.8478,2657.23,9131.82,16990486682.0,1875.0,144.68472476,100.2
2024-11-04,31.8618,34.8478,2657.23,9131.82,16990486682.0,1875.0,144.68472476,100.2
2024-11-05,31.8618,34.8478,2657.23,9131.82,16990486682.0,1875.0,144.68472476,100.2
2024-11-06,32.3699,34.8022,2657.23,10051.37,16990486682.0,1875.0,144.68472476,100.2
2024-11-07,32.8849,35.5812,2657.23,11024.33,16990486682.0,1875.0,144.68472476,100.2
2024-11-08,32.8849,35.5812,2657.23,11024.33,16990486682.0,1875.0,144.68472476,100.2
2024-11-09,33.9904,37.5231,2657.23,9419.66,16990486682.0,1875.0,144.68472476,100.2
2024-11-10,34.1522,37.3463,2657.23,8876.22,16990486682.0,1875.0,144.68472476,100.2
2024-11-11,34.2614,36.9321,2657.23,9276.78,16990486682.0,1875.0,144.68472476,100.2
2024-11-12,34.7797,36.6602,2657.23,10058.47,16990486682.0,1875.0,144.68472476,100.2
2024-11-13,34.7797,36.6602,2657.23,10058.47,16990486682.0,1875.0,144.68472476,100.2
2024-11-14,34.7797,36.6602,2657.23,10058.47,16990486682.0,1875.0,144.68472476,100.2
2024-11-15,34.7797,36.6602,2657.23,10058.47,16990486682.0,1875.0,144.68472476,100.2
2024-11-16,34.7797,36.6602,2657.23,10058.47,16990486682.0,1875.0,144.68472476,100.2
2024-11-17,34.7797,36.6602,2657.23,10058.47,16990486682.0,1875.0,144.68472476,100.2
2024-11-18,34.7797,36.6602,2657.23,10058.47,16990486682.0,1875.0,144.68472476,100.2
2024-11-19,34.7797,36.6602,2657.23,10058.47,16990486682.0,1875.0,144.68472476,100.2
2024-11-20,34.7797,36.6602,2657.23,10058.47,16990486682.0,1875.0,144.68472476,100.2
2024-11-21,34.7797,36.6602,2657.23,10058.47,16990486682.0,1875.0,144.68472476,100.2
2024-11-22,34.7797,36.6602,2657.23,10058.47,16990486682.0,1875.0,144.68472476,100.2
2024-11-23,34.7797,36.6602,2657.23,10058.47,16990486682.0,1875.0,144.68472476,100.2
2024-11-24,34.7797,36.6602,2657.23,10058.47,16990486682.0,1875.0,144.68472476,100.2
2024-11-25,34.7797,36.6602,2657.23,10058.47,16990486682.0,1875.0,144.68472476,100.2
2024-11-26,34.7797,36.6602,2657.23,10058.47,16990486682.0,1875.0,144.68472476,100.2
2024-11-27,34.7797,36.6602,2657.23,10058.47,16990486682.0,1875.0,144.68472476,100.2
2024-11-28,34.7797,36.6602,2657.23,10058.47,16990486682.0,1875.0,144.68472476,100.2
2024-11-29,34.7797,36.6602,2657.23,10058.47,16990486682.0,1875.0,144.68472476,100.2
2024-11-30,34.7797,36.6602,2657.23,10058.47,16990486682.0,1875.0,144.68472476,100.2
2024-12-01,29.9581,32.88,2684.55,7986.47,17589298317.0,1859.0,144.73608783,100.3
2024-12-02,30.6005,32.9634,2684.55,9174.58,17589298317.0,1859.0,144.73608783,100.3
2024-12-03,31.9378,34.9442,2684.55,9069.03,17589298317.0,1859.0,144.73608783,100.3
2024-12-04,31.9378,34.9442,2684.55,9069.03,17589298317.0,1859.0,144.73608783,100.3
2024-12-05,31.9378,34.9442,2684.55,9069.03,17589298317.0,1859.0,144.73608783,100.3
2024-12-06,32.3127,34.7345,2684.55,10165.52,17589298317.0,1859.0,144.73608783,100.3
2024-12-07,32.8473,35.6229,2684.55,11064.85,17589298317.0,1859.0,144.73608783,100.3
2024-12-08,33.4596,36.5382,2684.55,9828.56,17589298317.0,1859.0,144.73608783,100.3
2024-12-09,33.9398,37.4837,2684.55,9521.04,17589298317.0,1859.0,144.73608783,100.3
2024-12-10,33.9398,37.4837,2684.55,9521.04,17589298317.0,1859.0,144.73608783,100.3
2024-12-11,34.2869,36.6384,2684.55,9226.86,17589298317.0,1859.0,144.73608783,100.3
2024-12-12,34.8028,36.5548,2684.55,10058.63,17589298317.0,1859.0,144.73608783,100.3
2024-12-13,34.8028,36.5548,2684.55,10058.63,17589298317.0,1859.0,144.73608783,100.3
2024-12-14,34.8028,36.5548,2684.55,10058.63,17589298317.0,1859.0,144.73608783,100.3
2024-12-15,34.8028,36.5548,2684.55,10058.63,17589298317.0,1859.0,144.73608783,100.3
2024-12-16,34.8028,36.5548,2684.55,10058.63,17589298317.0,1859.0,144.73608783,100.3
2024-12-17,34.8028,36.5548,2684.55,10058.63,17589298317.0,1859.0,144.73608783,100.3
2024-12-18,34.8028,36.5548,2684.55,10058.63,17589298317.0,1859.0,144.73608783,100.3
2024-12-19,34.8028,36.5548,2684.55,10058.63,17589298317.0,1859.0,144.73608783,100.3
2024-12-20,34.8028,36.5548,2684.55,10058.63,17589298317.0,1859.0,144.73608783,100.3
2024-12-21,34.8028,36.5548,2684.55,10058.63,17589298317.0,1859.0,144.73608783,100.3
2024-12-22,34.8028,36.5548,2684.55,10058.63,17589298317.0,1859.0,144.73608783,100.3
2024-12-23,34.8028,36.5548,2684.55,10058.63,17589298317.0,1859.0,144.73608783,100.3
2024-12-24,34.8028,36.5548,2684.55,10058.63,17589298317.0,1859.0,144.73608783,100.3
2024-12-25,34.8028,36.5548,2684.55,10058.63,17589298317.0,1859.0,144.73608783,100.3
2024-12-26,34.8028,36.5548,2684.55,10058.63,17589298317.0,1859.0,144.73608783,100.3
2024-12-27,34.8028,36.5548,2684.55,10058.63,17589298317.0,1859.0,144.73608783,100.3
2024-12-28,34.8028,36.5548,2684.55,10058.63,17589298317.0,1859.0,144.73608783,100.3
2024-12-29,34.8028,36.5548,2684.55,10058.63,17589298317.0,1859.0,144.73608783,100.3
2024-12-30,34.8028,36.5548,2684.55,10058.63,17589298317.0,1859.0,144.73608783,100.3
2024-12-31,34.8028,36.5548,2684.55,10058.63,17589298317.0,1859.0,144.73608783,100.3
2025-01-01,34.8028,36.5548,2819.65,10058.63,17704488033.0,1915.0,145.68355304,100.3
2025-01-02,34.8028,36.5548,2819.65,10058.63,17704488033.0,1915.0,145.68355304,100.3
2025-01-03,34.8028,36.5548,2819.65,10058.63,17704488033.0,1915.0,145.68355304,100.3
2025-01-04,34.8028,36.5548,2819.65,10058.63,17704488033.0,1915.0,145.68355304,100.3
2025-01-05,34.8028,36.5548,2819.65,10058.63,17704488033.0,1915.0,145.68355304,100.3
2025-01-06,34.8028,36.5548,2819.65,10058.63,17704488033.0,1915.0,145.68355304,100.3
2025-01-07,39.7408,46.6074,2819.65,10080.35,17704488033.0,1915.0,145.68355304,100.3
2025-01-08,40.5128,46.374,2819.65,10746.98,17704488033.0,1915.0,145.68355304,100.3
2025-01-09,40.9441,47.7841,2819.65,11279.95,17704488033.0,1915.0,145.68355304,100.3
2025-01-10,41.5068,48.7512,2819.65,11220.22,17704488033.0,1915.0,145.68355304,100.3
2025-01-11,41.5068,48.7512,2819.65,11220.22,17704488033.0,1915.0,145.68355304,100.3
2025-01-12,41.5068,48.7512,2819.65,11220.22,17704488033.0,1915.0,145.68355304,100.3
2025-01-13,41.5068,48.7512,2819.65,11220.22,17704488033.0,1915.0,145.68355304,100.3
2025-01-14,41.5068,48.7512,2819.65,11220.22,17704488033.0,1915.0,145.68355304,100.3
2025-01-15,41.5068,48.7512,2819.65,11220.22,17704488033.0,1915.0,145.68355304,100.3
2025-01-16,41.5068,48.7512,2819.65,11220.22,17704488033.0,1915.0,145.68355304,100.3
2025-01-17,41.5068,48.7512,2819.65,11220.22,17704488033.0,1915.0,145.68355304,100.3
2025-01-18,41.5068,48.7512,2819.65,11220.22,17704488033.0,1915.0,145.68355304,100.3
2025-01-19,41.5068,48.7512,2819.65,11220.22,17704488033.0,1915.0,145.68355304,100.3
2025-01-20,41.5068,48.7512,2819.65,11220.22,17704488033.0,1915.0,145.68355304,100.3
2025-01-21,41.5068,48.7512,2819.65,11220.22,17704488033.0,1915.0,145.68355304,100.3
2025-01-22,41.5068,48.7512,2819.65,11220.22,17704488033.0,1915.0,145.68355304,100.3
2025-01-23,41.5068,48.7512,2819.65,11220.22,17704488033.0,1915.0,145.68355304,100.3
2025-01-24,41.5068,48.7512,2819.65,11220.22,17704488033.0,1915.0,145.68355304,100.3
2025-01-25,41.5068,48.7512,2819.65,11220.22,17704488033.0,1915.0,145.68355304,100.3
2025-01-26,41.5068,48.7512,2819.65,11220.22,17704488033.0,1915.0,145.68355304,100.3
2025-01-27,41.5068,48.7512,2819.65,11220.22,17704488033.0,1915.0,145.68355304,100.3
2025-01-28,41.5068,48.7512,2819.65,11220.22,17704488033.0,1915.0,145.68355304,100.3
2025-01-29,41.5068,48.7512,2819.65,11220.22,17704488033.0,1915.0,145.68355304,100.3
2025-01-30,41.5068,48.7512,2819.65,11220.22,17704488033.0,1915.0,145.68355304,100.3
2025-01-31,41.5068,48.7512,2819.65,11220.22,17704488033.0,1915.0,145.68355304,100.3
2025-02-01,35.2803,36.7362,2883.75,9961.34,18399229699.0,1969.0,146.33063601,100.3
2025-02-02,35.2803,36.7362,2883.75,9961.34,18399229699.0,1969.0,146.33063601,100.3
2025-02-03,35.2803,36.7362,2883.75,9961.34,18399229699.0,1969.0,146.33063601,100.3
2025-02-04,37.7656,40.7019,2883.75,9523.31,18399229699.0,1969.0,146.33063601,100.3
2025-02-05,38.3684,43.6361,2883.75,9167.58,18399229699.0,1969.0,146.33063601,100.3
2025-02-06,39.0626,44.2706,2883.75,9008.87,18399229699.0,1969.0,146.33063601,100.3
2025-02-07,39.7733,46.9375,2883.75,10189.02,18399229699.0,1969.0,146.33063601,100.3
2025-02-08,39.7733,46.9375,2883.75,10189.02,18399229699.0,1969.0,146.33063601,100.3
2025-02-09,41.0379,48.1101,2883.75,10877.52,18399229699.0,1969.0,146.33063601,100.3
2025-02-10,41.513,48.7508,2883.75,11082.63,18399229699.0,1969.0,146.33063601,100.3
2025-02-11,41.513,48.7508,2883.75,11082.63,18399229699.0,1969.0,146.33063601,100.3
2025-02-12,41.513,48.7508,2883.75,11082.63,18399229699.0,1969.0,146.33063601,100.3
2025-02-13,41.513,48.7508,2883.75,11082.63,18399229699.0,1969.0,146.33063601,100.3
2025-02-14,41.513,48.7508,2883.75,11082.63,18399229699.0,1969.0,146.33063601,100.3
2025-02-15,41.513,48.7508,2883.75,11082.63,18399229699.0,1969.0,146.33063601,100.3
2025-02-16,41.513,48.7508,2883.75,11082.63,18399229699.0,1969.0,146.33063601,100.3
2025-02-17,41.513,48.7508,2883.75,11082.63,18399229699.0,1969.0,146.33063601,100.3
2025-02-18,41.513,48.7508,2883.75,11082.63,18399229699.0,1969.0,146.33063601,100.3
2025-02-19,41.513,48.7508,2883.75,11082.63,18399229699.0,1969.0,146.33063601,100.3
2025-02-20,41.513,48.7508,2883.75,11082.63,18399229699.0,1969.0,146.33063601,100.3
2025-02-21,41.513,48.7508,2883.75,11082.63,18399229699.0,1969.0,146.33063601,100.3
2025-02-22,41.513,48.7508,2883.75,11082.63,18399229699.0,1969.0,146.33063601,100.3
2025-02-23,41.513,48.7508,2883.75,11082.63,18399229699.0,1969.0,146.33063601,100.3
2025-02-24,41.513,48.7508,2883.75,11082.63,18399229699.0,1969.0,146.33063601,100.3
2025-02-25,41.513,48.7508,2883.75,11082.63,18399229699.0,1969.0,146.33063601,100.3
2025-02-26,41.513,48.7508,2883.75,11082.63,18399229699.0,1969.0,146.33063601,100.3
2025-02-27,41.513,48.7508,2883.75,11082.63,18399229699.0,1969.0,146.33063601,100.3
2025-02-28,41.513,48.7508,2883.75,11082.63,18399229699.0,1969.0,146.33063601,100.3
2025-03-01,35.2525,36.4804,2954.69,10075.17,19892822715.0,2008.0,146.65945138,100.2
2025-03-02,35.763,37.1461,2954.69,9774.4,19892822715.0,2008.0,146.65945138,100.2
2025-03-03,36.3812,37.8234,2954.69,9911.07,19892822715.0,2008.0,146.65945138,100.2
2025-03-04,37.8559,40.8746,2954.69,9484.26,19892822715.0,2008.0,146.65945138,100.2
2025-03-05,37.8559,40.8746,2954.69,9484.26,19892822715.0,2008.0,146.65945138,100.2
2025-03-06,39.1151,44.6554,2954.69,9277.01,19892822715.0,2008.0,146.65945138,100.2
2025-03-07,39.7292,46.7606,2954.69,10228.39,19892822715.0,2008.0,146.65945138,100.2
2025-03-08,39.7292,46.7606,2954.69,10228.39,19892822715.0,2008.0,146.65945138,100.2
2025-03-09,41.0768,47.8603,2954.69,10737.68,19892822715.0,2008.0,146.65945138,100.2
2025-03-10,41.5283,48.7985,2954.69,10858.52,19892822715.0,2008.0,146.65945138,100.2
2025-03-11,41.8922,48.462,2954.69,11060.39,19892822715.0,2008.0,146.65945138,100.2
2025-03-12,41.8922,48.462,2954.69,11060.39,19892822715.0,2008.0,146.65945138,100.2
2025-03-13,41.8922,48.462,2954.69,11060.39,19892822715.0,2008.0,146.65945138,100.2
2025-03-14,41.8922,48.462,2954.69,11060.39,19892822715.0,2008.0,146.65945138,100.2
2025-03-15,41.8922,48.462,2954.69,11060.39,19892822715.0,2008.0,146.65945138,100.2
2025-03-16,41.8922,48.462,2954.69,11060.39,19892822715.0,2008.0,146.65945138,100.2
2025-03-17,41.8922,48.462,2954.69,11060.39,19892822715.0,2008.0,146.65945138,100.2
2025-03-18,41.8922,48.462,2954.69,11060.39,19892822715.0,2008.0,146.65945138,100.2
2025-03-19,41.8922,48.462,2954.69,11060.39,19892822715.0,2008.0,146.65945138,100.2
2025-03-20,41.8922,48.462,2954.69,11060.39,19892822715.0,2008.0,146.65945138,100.2
2025-03-21,41.8922,48.462,2954.69,11060.39,19892822715.0,2008.0,146.65945138,100.2
2025-03-22,41.8922,48.462,2954.69,11060.39,19892822715.0,2008.0,146.65945138,100.2
2025-03-23,41.8922,48.462,2954.69,11060.39,19892822715.0,2008.0,146.65945138,100.2
2025-03-24,41.8922,48.462,2954.69,11060.39,19892822715.0,2008.0,146.65945138,100.2
2025-03-25,41.8922,48.462,2954.69,11060.39,19892822715.0,2008.0,146.65945138,100.2
2025-03-26,41.8922,48.462,2954.69,11060.39,19892822715.0,2008.0,146.65945138,100.2
2025-03-27,41.8922,48.462,2954.69,11060.39,19892822715.0,2008.0,146.65945138,100.2
2025-03-28,41.8922,48.462,2954.69,11060.39,19892822715.0,2008.0,146.65945138,100.2
2025-03-29,41.8922,48.462,2954.69,11060.39,19892822715.0,2008.0,146.65945138,100.2
2025-03-30,41.8922,48.462,2954.69,11060.39,19892822715.0,2008.0,146.65945138,100.2
2025-03-31,41.8922,48.462,2954.69,11060.39,19892822715.0,2008.0,146.65945138,100.2
2025-04-01,41.8922,48.462,3043.23,11060.39,20184286987.0,2190.0,147.11621583,100.2
2025-04-02,35.9022,36.763,3043.23,9807.1,20184286987.0,2190.0,147.11621583,100.2
2025-04-03,36.4097,37.9507,3043.23,9898.01,20184286987.0,2190.0,147.11621583,100.2
2025-04-04,37.8637,41.74,3043.23,9379.83,20184286987.0,2190.0,147.11621583,100.2
2025-04-05,37.8637,41.74,3043.23,9379.83,20184286987.0,2190.0,147.11621583,100.2
2025-04-06,39.0798,44.5878,3043.23,9474.96,20184286987.0,2190.0,147.11621583,100.2
2025-04-07,39.677,46.8004,3043.23,10275.75,20184286987.0,2190.0,147.11621583,100.2
2025-04-08,40.519,46.2407,3043.23,10853.49,20184286987.0,2190.0,147.11621583,100.2
2025-04-09,41.0851,47.8487,3043.23,10828.93,20184286987.0,2190.0,147.11621583,100.2
2025-04-10,41.0851,47.8487,3043.23,10828.93,20184286987.0,2190.0,147.11621583,100.2
2025-04-11,41.9751,48.3661,3043.23,10914.1,20184286987.0,2190.0,147.11621583,100.2
2025-04-12,41.9751,48.3661,3043.23,10914.1,20184286987.0,2190.0,147.11621583,100.2
2025-04-13,41.9751,48.3661,3043.23,10914.1,20184286987.0,2190.0,147.11621583,100.2
2025-04-14,41.9751,48.3661,3043.23,10914.1,20184286987.0,2190.0,147.11621583,100.2
2025-04-15,41.9751,48.3661,3043.23,10914.1,20184286987.0,2190.0,147.11621583,100.2
2025-04-16,41.9751,48.3661,3043.23,10914.1,20184286987.0,2190.0,147.11621583,100.2
2025-04-17,41.9751,48.3661,3043.23,10914.1,20184286987.0,2190.0,147.11621583,100.2
2025-04-18,41.9751,48.3661,3043.23,10914.1,20184286987.0,2190.0,147.11621583,100.2
2025-04-19,41.9751,48.3661,3043.23,10914.1,20184286987.0,2190.0,147.11621583,100.2
2025-04-20,41.9751,48.3661,3043.23,10914.1,20184286987.0,2190.0,147.11621583,100.2
2025-04-21,41.9751,48.3661,3043.23,10914.1,20184286987.0,2190.0,147.11621583,100.2
2025-04-22,41.9751,48.3661,3043.23,10914.1,20184286987.0,2190.0,147.11621583,100.2
2025-04-23,41.9751,48.3661,3043.23,10914.1,20184286987.0,2190.0,147.11621583,100.2
2025-04-24,41.9751,48.3661,3043.23,10914.1,20184286987.0,2190.0,147.11621583,100.2
2025-04-25,41.9751,48.3661,3043.23,10914.1,20184286987.0,2190.0,147.11621583,100.2
2025-04-26,41.9751,48.3661,3043.23,10914.1,20184286987.0,2190.0,147.11621583,100.2
2025-04-27,41.9751,48.3661,3043.23,10914.1,20184286987.0,2190.0,147.11621583,100.2
2025-04-28,41.9751,48.3661,3043.23,10914.1,20184286987.0,2190.0,147.11621583,100.2
2025-04-29,41.9751,48.3661,3043.23,10914.1,20184286987.0,2190.0,147.11621583,100.2
2025-04-30,41.9751,48.3661,3043.23,10914.1,20184286987.0,2190.0,147.11621583,100.2
2025-05-01,41.9751,48.3661,3089.74,10914.1,20702747941.0,2210.0,147.42347705,100.2
2025-05-02,35.9164,37.0822,3089.74,9719.81,20702747941.0,2210.0,147.42347705,100.2
2025-05-03,36.4011,38.2606,3089.74,10188.85,20702747941.0,2210.0,147.42347705,100.2
2025-05-04,36.4011,38.2606,3089.74,10188.85,20702747941.0,2210.0,147.42347705,100.2
2025-05-05,38.3695,43.496,3089.74,9112.19,20702747941.0,2210.0,147.42347705,100.2
2025-05-06,39.0575,44.4673,3089.74,9486.56,20702747941.0,2210.0,147.42347705,100.2
2025-05-07,39.0575,44.4673,3089.74,9486.56,20702747941.0,2210.0,147.42347705,100.2
2025-05-08,40.594,46.9544,3089.74,10849.96,20702747941.0,2210.0,147.42347705,100.2
2025-05-09,41.0908,47.8704,3089.74,10729.49,20702747941.0,2210.0,147.42347705,100.2
2025-05-10,41.0908,47.8704,3089.74,10729.49,20702747941.0,2210.0,147.42347705,100.2
2025-05-11,42.0042,48.3464,3089.74,10970.37,20702747941.0,2210.0,147.42347705,100.2
2025-05-12,42.0042,48.3464,3089.74,10970.37,20702747941.0,2210.0,147.42347705,100.2
2025-05-13,42.0042,48.3464,3089.74,10970.37,20702747941.0,2210.0,147.42347705,100.2
2025-05-14,42.0042,48.3464,3089.74,10970.37,20702747941.0,2210.0,147.42347705,100.2
2025-05-15,42.0042,48.3464,3089.74,10970.37,20702747941.0,2210.0,147.42347705,100.2
2025-05-16,42.0042,48.3464,3089.74,10970.37,20702747941.0,2210.0,147.42347705,100.2
2025-05-17,42.0042,48.3464,3089.74,10970.37,20702747941.0,2210.0,147.42347705,100.2
2025-05-18,42.0042,48.3464,3089.74,10970.37,20702747941.0,2210.0,147.42347705,100.2
2025-05-19,42.0042,48.3464,3089.74,10970.37,20702747941.0,2210.0,147.42347705,100.2
2025-05-20,42.0042,48.3464,3089.74,10970.37,20702747941.0,2210.0,147.42347705,100.2
2025-05-21,42.0042,48.3464,3089.74,10970.37,20702747941.0,2210.0,147.42347705,100.2
2025-05-22,42.0042,48.3464,3089.74,10970.37,20702747941.0,2210.0,147.42347705,100.2
2025-05-23,42.0042,48.3464,3089.74,10970.37,20702747941.0,2210.0,147.42347705,100.2
2025-05-24,42.0042,48.3464,3089.74,10970.37,20702747941.0,2210.0,147.42347705,100.2
2025-05-25,42.0042,48.3464,3089.74,10970.37,20702747941.0,2210.0,147.42347705,100.2
2025-05-26,42.0042,48.3464,3089.74,10970.37,20702747941.0,2210.0,147.42347705,100.2
2025-05-27,42.0042,48.3464,3089.74,10970.37,20702747941.0,2210.0,147.42347705,100.2
2025-05-28,42.0042,48.3464,3089.74,10970.37,20702747941.0,2210.0,147.42347705,100.2
2025-05-29,42.0042,48.3464,3089.74,10970.37,20702747941.0,2210.0,147.42347705,100.2
2025-05-30,42.0042,48.3464,3089.74,10970.37,20702747941.0,2210.0,147.42347705,100.2
2025-05-31,42.0042,48.3464,3089.74,10970.37,20702747941.0,2210.0,147.42347705,100.2
2025-06-01,35.271,36.2762,3132.17,10085.5,21293587686.0,2212.0,147.92610138,100.2
2025-06-02,35.8683,37.3222,3132.17,9842.15,21293587686.0,2212.0,147.92610138,100.2
2025-06-03,36.3682,38.8476,3132.17,10459.08,21293587686.0,2212.0,147.92610138,100.2
2025-06-04,36.3682,38.8476,3132.17,10459.08,21293587686.0,2212.0,147.92610138,100.2
2025-06-05,38.5105,43.6421,3132.17,9134.68,21293587686.0,2212.0,147.92610138,100.2
2025-06-06,38.5105,43.6421,3132.17,9134.68,21293587686.0,2212.0,147.92610138,100.2
2025-06-07,38.5105,43.6421,3132.17,9134.68,21293587686.0,2212.0,147.92610138,100.2
2025-06-08,40.6026,46.8689,3132.17,10901.01,21293587686.0,2212.0,147.92610138,100.2
2025-06-09,40.6026,46.8689,3132.17,10901.01,21293587686.0,2212.0,147.92610138,100.2
2025-06-10,41.5226,48.7205,3132.17,10734.87,21293587686.0,2212.0,147.92610138,100.2
2025-06-11,42.0362,48.288,3132.17,11073.27,21293587686.0,2212.0,147.92610138,100.2
2025-06-12,42.0362,48.288,3132.17,11073.27,21293587686.0,2212.0,147.92610138,100.2
2025-06-13,42.0362,48.288,3132.17,11073.27,21293587686.0,2212.0,147.92610138,100.2
2025-06-14,42.0362,48.288,3132.17,11073.27,21293587686.0,2212.0,147.92610138,100.2
2025-06-15,42.0362,48.288,3132.17,11073.27,21293587686.0,2212.0,147.92610138,100.2
2025-06-16,42.0362,48.288,3132.17,11073.27,21293587686.0,2212.0,147.92610138,100.2
2025-06-17,42.0362,48.288,3132.17,11073.27,21293587686.0,2212.0,147.92610138,100.2
2025-06-18,42.0362,48.288,3132.17,11073.27,21293587686.0,2212.0,147.92610138,100.2
2025-06-19,42.0362,48.288,3132.17,11073.27,21293587686.0,2212.0,147.92610138,100.2
2025-06-20,42.0362,48.288,3132.17,11073.27,21293587686.0,2212.0,147.92610138,100.2
2025-06-21,42.0362,48.288,3132.17,11073.27,21293587686.0,2212.0,147.92610138,100.2
2025-06-22,42.0362,48.288,3132.17,11073.27,21293587686.0,2212.0,147.92610138,100.2
2025-06-23,42.0362,48.288,3132.17,11073.27,21293587686.0,2212.0,147.92610138,100.2
2025-06-24,42.0362,48.288,3132.17,11073.27,21293587686.0,2212.0,147.92610138,100.2
2025-06-25,42.0362,48.288,3132.17,11073.27,21293587686.0,2212.0,147.92610138,100.2
2025-06-26,42.0362,48.288,3132.17,11073.27,21293587686.0,2212.0,147.92610138,100.2
2025-06-27,42.0362,48.288,3132.17,11073.27,21293587686.0,2212.0,147.92610138,100.2
2025-06-28,42.0362,48.288,3132.17,11073.27,21293587686.0,2212.0,147.92610138,100.2
2025-06-29,42.0362,48.288,3132.17,11073.27,21293587686.0,2212.0,147.92610138,100.2
2025-06-30,42.0362,48.288,3132.17,11073.27,21293587686.0,2212.0,147.92610138,100.2
2025-07-01,35.2892,36.5264,3196.66,9972.03,21830111045.0,2150.0,148.14943902,100.3
2025-07-02,35.8332,37.1584,3196.66,9951.65,21830111045.0,2150.0,148.14943902,100.3
2025-07-03,36.3748,39.2821,3196.66,10507.11,21830111045.0,2150.0,148.14943902,100.3
2025-07-04,37.8465,41.7115,3196.66,9407.17,21830111045.0,2150.0,148.14943902,100.3
2025-07-05,38.5259,43.6354,3196.66,9074.62,21830111045.0,2150.0,148.14943902,100.3
2025-07-06,38.5259,43.6354,3196.66,9074.62,21830111045.0,2150.0,148.14943902,100.3
2025-07-07,39.6792,46.7222,3196.66,10107.68,21830111045.0,2150.0,148.14943902,100.3
2025-07-08,40.5932,47.0414,3196.66,10956.05,21830111045.0,2150.0,148.14943902,100.3
2025-07-09,40.5932,47.0414,3196.66,10956.05,21830111045.0,2150.0,148.14943902,100.3
2025-07-10,41.6225,48.58,3196.66,10814.11,21830111045.0,2150.0,148.14943902,100.3
2025-07-11,42.0426,48.4068,3196.66,10924.53,21830111045.0,2150.0,148.14943902,100.3
2025-07-12,42.0426,48.4068,3196.66,10924.53,21830111045.0,2150.0,148.14943902,100.3
2025-07-13,42.0426,48.4068,3196.66,10924.53,21830111045.0,2150.0,148.14943902,100.3
2025-07-14,42.0426,48.4068,3196.66,10924.53,21830111045.0,2150.0,148.14943902,100.3
2025-07-15,42.0426,48.4068,3196.66,10924.53,21830111045.0,2150.0,148.14943902,100.3
2025-07-16,42.0426,48.4068,3196.66,10924.53,21830111045.0,2150.0,148.14943902,100.3
2025-07-17,42.0426,48.4068,3196.66,10924.53,21830111045.0,2150.0,148.14943902,100.3
2025-07-18,42.0426,48.4068,3196.66,10924.53,21830111045.0,2150.0,148.14943902,100.3
2025-07-19,42.0426,48.4068,3196.66,10924.53,21830111045.0,2150.0,148.14943902,100.3
2025-07-20,42.0426,48.4068,3196.66,10924.53,21830111045.0,2150.0,148.14943902,100.3
