date,usd_try,usdtry_roc_1d,usdtry_roc_5d,usdtry_roc_20d,usdtry_ma200,usdtry_distance_ma200,usdtry_vol_20d,usdtry_vol_60d,usdtry_vol_regime,eur_try,eurtry_roc_1d,eurtry_roc_5d,eurtry_roc_20d,eur_usd_implied,eur_usd_roc_1d,bist100,bist100_roc_1d,bist100_roc_5d,bist100_roc_20d,bist100_roc_60d,bist100_ma200,bist100_distance_ma200,bist100_vol_20d,bist100_vol_60d,bist100_vol_regime,tcmb_repo,tcmb_rate_change,tcmb_rate_change_5d,tcmb_rate_roc_1d,cpi,cpi_mom,cpi_yoy,m2,m2_mom,m2_yoy,us_cli,us_cli_roc_1d,us_cli_roc_20d,us_cpi,us_cpi_mom,us_cpi_yoy,usdtry_vs_bist100,eurtry_vs_bist100,macro_regime_up,macro_regime_down
2021-05-01,7.3602,-0.23783783783783785,-0.23783783783783785,-0.23783783783783785,9.610303,-0.2341344492468136,0.05318215730269772,0.09185923521694708,0.5789527550179969,9.0382,-0.1922389446966718,-0.1922389446966718,-0.1922389446966718,1.2279829352463247,0.05982833497245199,1489.56,-0.054649768035185065,-0.054649768035185065,-0.054649768035185065,-0.02868507710866941,1521.2402000000002,-0.020825245086213418,0.012220059628126733,0.04866236444411684,0.25111931505424634,841.0,53.0,53.0,0.06725888324873086,537.05,0.008885632702133828,0.008885632702133828,3676730667.0,0.02849525199953784,0.02849525199953784,101.3,0.0009881422924900019,0.0009881422924900019,123.45251553,0.008017105131943536,0.008017105131943536,-0.1831880698026528,-0.13758917666148673,0,1
2021-05-02,7.1324,-0.0309502459172305,-0.2614269441855649,-0.2614269441855649,9.606863500000001,-0.2575724636870297,0.05326814152611526,0.09194071858239826,0.5793748661902809,8.5559,-0.05336239516717933,-0.23534300933042585,-0.23534300933042585,1.199582188323706,-0.023127965468772493,1527.17,0.025249066838529677,-0.03078055684248604,-0.03078055684248604,-0.0025342085496879996,1522.10925,0.0033248270451020634,0.013728365680653687,0.04876435566904672,0.28152459911139144,841.0,0.0,53.0,0.0,537.05,0.0,0.008885632702133828,3676730667.0,0.0,0.02849525199953784,101.3,0.0,0.0009881422924900019,123.45251553,0.0,0.008017105131943536,-0.05619931275576018,-0.07861146200570901,1,0
2021-05-03,7.4524,0.04486568336043972,-0.2282903593248421,-0.2282903593248421,9.605024,-0.22411438014105955,0.054786966517301,0.09208779112983843,0.594942780634781,8.9768,0.049194123353475616,-0.19772637900832934,-0.19772637900832934,1.2045515538618432,0.00414258029712955,1541.98,0.009697676093689545,-0.02138138061903827,-0.02138138061903827,0.007138891610332765,1523.05235,0.012427445451891561,0.013952451179148099,0.0487766235975865,0.286047908815043,841.0,0.0,53.0,0.0,537.05,0.0,0.008885632702133828,3676730667.0,0.0,0.02849525199953784,101.3,0.0,0.0009881422924900019,123.45251553,0.0,0.008017105131943536,0.03516800726675018,0.03949644725978607,1,0
2021-05-04,8.0362,0.07833717996886902,-0.167836802319561,-0.167836802319561,9.6061035,-0.1634277103093883,0.05831612818273035,0.09123376340019475,0.639194592104329,9.4646,0.05434007664201057,-0.1541307689557787,-0.1541307689557787,1.1777457007043133,-0.022253803144904216,1442.06,-0.06479980285088005,-0.0847956742211251,-0.0847956742211251,0.014713436301586613,1523.49585,-0.053453279836633616,0.019947477741938065,0.04860740251004168,0.41037942189602017,841.0,0.0,53.0,0.0,537.05,0.0,0.008885632702133828,3676730667.0,0.0,0.02849525199953784,101.3,0.0,0.0009881422924900019,123.45251553,0.0,0.008017105131943536,0.14313698281974907,0.11913987949289062,0,1
2021-05-05,8.3091,0.03395883626589713,-0.13957750854302575,-0.13957750854302575,9.6085475,-0.13523870283203565,0.059029242626939926,0.09115646708044621,0.6475595700176293,9.9837,0.05484648056970176,-0.10773781861080323,-0.10773781861080323,1.2015380727154565,0.020201620771712392,1420.0,-0.015297560434378576,-0.09879606770453209,-0.09879606770453209,-0.005692759062550401,1523.82905,-0.06813694095148015,0.0200698535026889,0.04865269601007964,0.41251266936021225,841.0,0.0,53.0,0.0,537.05,0.0,0.008885632702133828,3676730667.0,0.0,0.02849525199953784,101.3,0.0,0.0009881422924900019,123.45251553,0.0,0.008017105131943536,0.049256396700275706,0.07014404100408034,0,1
2021-05-06,8.3091,0.0,0.12892312708893794,-0.13957750854302575,9.6109915,-0.135458604869227,0.059029242626939926,0.09115646708044621,0.6475595700176293,9.9837,0.0,0.10461153769555898,-0.10773781861080323,1.2015380727154565,0.0,1420.0,0.0,-0.04669835387631238,-0.09879606770453209,-0.005692759062550401,1524.1622499999999,-0.06834065730206862,0.0200698535026889,0.04865269601007964,0.41251266936021225,841.0,0.0,0.0,0.0,537.05,0.0,0.008885632702133828,3676730667.0,0.0,0.02849525199953784,101.3,0.0,0.0009881422924900019,123.45251553,0.0,0.008017105131943536,0.0,0.0,0,1
2021-05-07,8.6797,0.04460170174868505,0.21693959957377618,-0.10120120120120113,9.6152885,-0.09730217663255758,0.0600842816363576,0.09121942196930279,0.6586786052708951,10.2657,0.028246041046906534,0.19983870779228385,-0.08253494441068165,1.182725209396638,-0.015657317688070993,1392.64,-0.019267605633802698,-0.08809104421904568,-0.11616010966763346,-0.01147777202035749,1524.35865,-0.0864092252830394,0.02027906428305437,0.048687512195133904,0.416514694810822,841.0,0.0,0.0,0.0,537.05,0.0,0.008885632702133828,3676730667.0,0.0,0.02849525199953784,101.3,0.0,0.0009881422924900019,123.45251553,0.0,0.008017105131943536,0.06386930738248775,0.04751364668070923,0,1
2021-05-08,8.4193,-0.03000103690219713,0.129743438355429,-0.12816609713161442,9.6182835,-0.12465670199885459,0.06037003230202126,0.09129802435582758,0.6612413875105702,9.9891,-0.026944095385604494,0.1127684698333482,-0.10725521038143915,1.1864525554381007,0.0031514894684321337,1431.78,0.028104894301470562,-0.07146655598645901,-0.09131988297041904,-0.025117963872074767,1524.7507500000002,-0.06097439204407684,0.021641333118666197,0.04851472233880266,0.4460776456172191,841.0,0.0,0.0,0.0,537.05,0.0,0.008885632702133828,3676730667.0,0.0,0.02849525199953784,101.3,0.0,0.0009881422924900019,123.45251553,0.0,0.008017105131943536,-0.05810593120366769,-0.055048989687075056,0,1
2021-05-09,8.4193,0.0,0.04767178517209625,-0.12816609713161442,9.6212785,-0.12492918690587751,0.06037003230202126,0.09129802435582758,0.6612413875105702,9.9891,0.0,0.05541702766096823,-0.10725521038143915,1.1864525554381007,0.0,1431.78,0.0,-0.007128690900517265,-0.09131988297041904,-0.025117963872074767,1525.14285,-0.06121580676852667,0.021641333118666197,0.04851472233880266,0.4460776456172191,841.0,0.0,0.0,0.0,537.05,0.0,0.008885632702133828,3676730667.0,0.0,0.02849525199953784,101.3,0.0,0.0009881422924900019,123.45251553,0.0,0.008017105131943536,0.0,0.0,0,1
2021-05-10,8.8522,0.05141757628306398,0.06536207290801643,-0.08333851092471789,9.626438,-0.08042829549206054,0.06166835609617987,0.08946444682796019,0.6893057329775693,10.2822,0.029341982761209584,0.0298987349379487,-0.08106030815429166,1.1615417636293803,-0.020996028618710305,1391.65,-0.028028049001941557,-0.019964788732394267,-0.11678841381761407,-0.10043761271597829,1525.3343,-0.08764262365305753,0.022230775037495987,0.048154928603718686,0.4616510849894449,841.0,0.0,0.0,0.0,537.05,0.0,0.008885632702133828,3676730667.0,0.0,0.02849525199953784,101.3,0.0,0.0009881422924900019,123.45251553,0.0,0.008017105131943536,0.07944562528500554,0.05737003176315114,0,1
2021-05-11,9.6884,0.09446239352929209,0.16599872429023588,0.0032515273894584418,9.6357785,0.005461053302543206,0.06535914898536245,0.07301365858920114,0.8951633194152688,11.199,0.08916379763085724,0.12172841732023199,0.0008758445644014845,1.1559184179018207,-0.004841277260654642,1583.59,0.13792260985161486,0.11520422535211261,0.005026433199845082,-0.1710732251192153,1526.48545,0.03740916757509871,0.0391371480468358,0.04124901003256308,0.9488021170917771,841.0,0.0,0.0,0.0,537.05,0.0,0.008885632702133828,3676730667.0,0.0,0.02849525199953784,101.3,0.0,0.0009881422924900019,123.45251553,0.0,0.008017105131943536,-0.043460216322322776,-0.04875881222075762,1,0
2021-05-12,9.6884,0.0,0.11621369402168269,0.0032515273894584418,9.645119000000001,0.004487347434489752,0.06535914898536245,0.07301365858920114,0.8951633194152688,11.199,0.0,0.09091440427832476,0.0008758445644014845,1.1559184179018207,0.0,1583.59,0.0,0.13711368336397034,0.005026433199845082,-0.1710732251192153,1527.6366,0.036627428277117735,0.0391371480468358,0.04124901003256308,0.9488021170917771,841.0,0.0,0.0,0.0,537.05,0.0,0.008885632702133828,3676730667.0,0.0,0.02849525199953784,101.3,0.0,0.0009881422924900019,123.45251553,0.0,0.008017105131943536,0.0,0.0,1,0
2021-05-13,9.6884,0.0,0.1507369971375292,0.0032515273894584418,9.6544595,0.0035155256490537745,0.06535914898536245,0.07301365858920114,0.8951633194152688,11.199,0.0,0.12112202300507535,0.0008758445644014845,1.1559184179018207,0.0,1583.59,0.0,0.10602885918227667,0.005026433199845082,-0.1710732251192153,1528.7877500000002,0.03584686625072697,0.0391371480468358,0.04124901003256308,0.9488021170917771,841.0,0.0,0.0,0.0,537.05,0.0,0.0,3676730667.0,0.0,0.0,101.3,0.0,0.0009881422924900019,123.45251553,0.0,0.0,0.0,0.0,1,0
2021-05-14,9.6884,0.0,0.1507369971375292,0.0032515273894584418,9.663800000000002,0.0025455824830808993,0.06535914898536245,0.07301365858920114,0.8951633194152688,11.199,0.0,0.12112202300507535,0.0008758445644014845,1.1559184179018207,0.0,1583.59,0.0,0.10602885918227667,0.005026433199845082,-0.1710732251192153,1529.9388999999999,0.035067478838534116,0.0391371480468358,0.04124901003256308,0.9488021170917771,841.0,0.0,0.0,0.0,537.05,0.0,0.0,3676730667.0,0.0,0.0,101.3,0.0,0.0009881422924900019,123.45251553,0.0,0.0,0.0,0.0,1,0
2021-05-15,9.6884,0.0,0.09446239352929209,0.0032515273894584418,9.6731405,0.0015775124945200947,0.06535914898536245,0.07301365858920114,0.8951633194152688,11.199,0.0,0.08916379763085724,0.0008758445644014845,1.1559184179018207,0.0,1583.59,0.0,0.13792260985161486,0.005026433199845082,-0.1710732251192153,1531.09005,0.03428926339113758,0.0391371480468358,0.04124901003256308,0.9488021170917771,841.0,0.0,0.0,0.0,537.05,0.0,0.0,3676730667.0,0.0,0.0,101.3,0.0,0.0009881422924900019,123.45251553,0.0,0.0,0.0,0.0,1,0
2021-05-16,9.6884,0.0,0.0,0.0032515273894584418,9.682481000000001,0.0006113102623179767,0.06535914898536245,0.07301365858920114,0.8951633194152688,11.199,0.0,0.0,0.0008758445644014845,1.1559184179018207,0.0,1583.59,0.0,0.0,0.005026433199845082,-0.1710732251192153,1532.2412,0.03351221726709874,0.0391371480468358,0.04124901003256308,0.9488021170917771,841.0,0.0,0.0,0.0,537.05,0.0,0.0,3676730667.0,0.0,0.0,101.3,0.0,0.0009881422924900019,123.45251553,0.0,0.0,0.0,0.0,1,0
2021-05-17,9.6884,0.0,0.0,0.0032515273894584418,9.691821500000001,-0.00035302961368011143,0.06535914898536245,0.07301365858920114,0.8951633194152688,11.199,0.0,0.0,0.0008758445644014845,1.1559184179018207,0.0,1583.59,0.0,0.0,0.005026433199845082,-0.1710732251192153,1533.39235,0.03273633783290997,0.0391371480468358,0.04124901003256308,0.9488021170917771,841.0,0.0,0.0,0.0,537.05,0.0,0.0,3676730667.0,0.0,0.0,101.3,0.0,0.0009881422924900019,123.45251553,0.0,0.0,0.0,0.0,1,0
2021-05-18,9.6884,0.0,0.0,0.0032515273894584418,9.701162,-0.0013155125128310186,0.06535914898536245,0.07301365858920114,0.8951633194152688,11.199,0.0,0.0,0.0008758445644014845,1.1559184179018207,0.0,1583.59,0.0,0.0,0.005026433199845082,-0.1710732251192153,1534.5435,0.031961622462966854,0.0391371480468358,0.04124901003256308,0.9488021170917771,841.0,0.0,0.0,0.0,537.05,0.0,0.0,3676730667.0,0.0,0.0,101.3,0.0,0.0009881422924900019,123.45251553,0.0,0.0,0.0,0.0,1,0
2021-05-19,9.6884,0.0,0.0,0.0032515273894584418,9.7105025,-0.002276143793794483,0.06535914898536245,0.07301365858920114,0.8951633194152688,11.199,0.0,0.0,0.0008758445644014845,1.1559184179018207,0.0,1583.59,0.0,0.0,0.005026433199845082,-0.1710732251192153,1535.69465,0.03118806853953693,0.0391371480468358,0.04124901003256308,0.9488021170917771,841.0,0.0,0.0,0.0,537.05,0.0,0.0,3676730667.0,0.0,0.0,101.3,0.0,0.0009881422924900019,123.45251553,0.0,0.0,0.0,0.0,1,0
2021-05-20,9.6884,0.0,0.0,0.0032515273894584418,9.719843000000001,-0.0032349287946319416,0.06535914898536245,0.07301365858920114,0.8951633194152688,11.199,0.0,0.0,0.0008758445644014845,1.1559184179018207,0.0,1583.59,0.0,0.0,0.005026433199845082,-0.1710732251192153,1536.8457999999998,0.03041567345273033,0.0391371480468358,0.04124901003256308,0.9488021170917771,841.0,0.0,0.0,0.0,537.05,0.0,0.0,3676730667.0,0.0,0.0,101.3,0.0,0.0009881422924900019,123.45251553,0.0,0.0,0.0,0.0,1,0
2021-05-21,9.6884,0.0,0.0,0.3163229260074454,9.7383095,-0.005125068165064972,0.03293329052573123,0.07301365858920114,0.451056571634422,11.199,0.0,0.0,0.23907415193290693,1.1559184179018207,0.0,1583.59,0.0,0.0,0.06312602379226084,-0.1710732251192153,1538.77385,0.0291245851364057,0.036894746301234786,0.04124901003256308,0.8944395579944605,841.0,0.0,0.0,0.0,537.05,0.0,0.0,3676730667.0,0.0,0.0,101.3,0.0,0.0,123.45251553,0.0,0.0,0.0,0.0,1,0
2021-05-22,9.6884,0.0,0.0,0.35836464584151195,9.756176,-0.0069469841462475035,0.031384121194678725,0.07301365858920114,0.42983904383227955,11.199,0.0,0.0,0.30892132914129444,1.1559184179018207,0.0,1583.59,0.0,0.0,0.03694415160067299,-0.1710732251192153,1541.6435000000001,0.02720894941015861,0.03654817900302988,0.04124901003256308,0.8860377248854643,841.0,0.0,0.0,0.0,537.05,0.0,0.0,3676730667.0,0.0,0.0,101.3,0.0,0.0,123.45251553,0.0,0.0,0.0,0.0,1,0
2021-05-23,9.6884,0.0,0.0,0.30003757178895385,9.7740425,-0.008762239370250335,0.030801440686200887,0.07301365858920114,0.4218586122289793,11.199,0.0,0.0,0.24754923803582551,1.1559184179018207,0.0,1583.59,0.0,0.0,0.026984785794887056,-0.1710732251192153,1544.51315,0.02530043204876553,0.03651080746856661,0.04124901003256308,0.8851317265491704,841.0,0.0,0.0,0.0,537.05,0.0,0.0,3676730667.0,0.0,0.0,101.3,0.0,0.0,123.45251553,0.0,0.0,0.0,0.0,1,0
2021-05-24,9.6884,0.0,0.0,0.20559468405465275,9.7870045,-0.010075043901328629,0.026871186019750408,0.07301365858920114,0.3680295788345101,11.199,0.0,0.0,0.18325127316526846,1.1559184179018207,0.0,1583.59,0.0,0.0,0.09814432131811435,-0.1710732251192153,1547.5415000000003,0.023294044133872704,0.03298199372945875,0.04124901003256308,0.7995826737034871,841.0,0.0,0.0,0.0,537.05,0.0,0.0,3676730667.0,0.0,0.0,101.3,0.0,0.0,123.45251553,0.0,0.0,0.0,0.0,1,0
2021-05-25,9.6884,0.0,0.0,0.16599872429023588,9.801558000000002,-0.011544899290500732,0.026326475818248814,0.07301365858920114,0.3605691911203933,11.199,0.0,0.0,0.12172841732023199,1.1559184179018207,0.0,1583.59,0.0,0.0,0.11520422535211261,-0.1710732251192153,1550.0016999999998,0.021669847200812775,0.032658102037547224,0.04124901003256308,0.7917305654551718,841.0,0.0,0.0,0.0,537.05,0.0,0.0,3676730667.0,0.0,0.0,101.3,0.0,0.0,123.45251553,0.0,0.0,0.0,0.0,1,0
2021-05-26,9.6884,0.0,0.0,0.16599872429023588,9.8161115,-0.013010396224615084,0.026326475818248814,0.07301365858920114,0.3605691911203933,11.199,0.0,0.0,0.12172841732023199,1.1559184179018207,0.0,1583.59,0.0,0.0,0.11520422535211261,-0.1710732251192153,1552.4619,0.020050798026025607,0.032658102037547224,0.04124901003256308,0.7917305654551718,841.0,0.0,0.0,0.0,537.05,0.0,0.0,3676730667.0,0.0,0.0,101.3,0.0,0.0,123.45251553,0.0,0.0,0.0,0.0,1,0
2021-05-27,9.6884,0.0,0.0,0.11621369402168269,9.8280555,-0.014209881089906284,0.02491625637451931,0.07301365858920114,0.3412547303608817,11.199,0.0,0.0,0.09091440427832476,1.1559184179018207,0.0,1583.59,0.0,0.0,0.13711368336397034,-0.1710732251192153,1554.8296,0.018497461072261467,0.03215579708865812,0.04124901003256308,0.77955318353758,841.0,0.0,0.0,0.0,537.05,0.0,0.0,3676730667.0,0.0,0.0,101.3,0.0,0.0,123.45251553,0.0,0.0,0.0,0.0,1,0
2021-05-28,9.6884,0.0,0.0,0.1507369971375292,9.839221000000002,-0.015328550908654481,0.023511321642858376,0.07301365858920114,0.32201264937483554,11.199,0.0,0.0,0.12112202300507535,1.1559184179018207,0.0,1583.59,0.0,0.0,0.10602885918227667,-0.1710732251192153,1557.23405,0.0169248482590012,0.031792399881202,0.04124901003256308,0.7707433428366941,841.0,0.0,0.0,0.0,537.05,0.0,0.0,3676730667.0,0.0,0.0,101.3,0.0,0.0,123.45251553,0.0,0.0,0.0,0.0,1,0
2021-05-29,9.6884,0.0,0.0,0.1507369971375292,9.8503865,-0.01644468468318483,0.023511321642858376,0.07301365858920114,0.32201264937483554,11.199,0.0,0.0,0.12112202300507535,1.1559184179018207,0.0,1583.59,0.0,0.0,0.10602885918227667,-0.1710732251192153,1559.6385,0.015357084349995054,0.031792399881202,0.04124901003256308,0.7707433428366941,841.0,0.0,0.0,0.0,537.05,0.0,0.0,3676730667.0,0.0,0.0,101.3,0.0,0.0,123.45251553,0.0,0.0,0.0,0.0,1,0
2021-05-30,9.6884,0.0,0.0,0.09446239352929209,9.8576495,-0.017169356650386214,0.021122433324883366,0.07301365858920114,0.289294273606054,11.199,0.0,0.0,0.08916379763085724,1.1559184179018207,0.0,1583.59,0.0,0.0,0.13792260985161486,-0.1710732251192153,1561.16035,0.014367294173208922,0.030840433126239238,0.04124901003256308,0.7476648070315619,841.0,0.0,0.0,0.0,537.05,0.0,0.0,3676730667.0,0.0,0.0,101.3,0.0,0.0,123.45251553,0.0,0.0,0.0,0.0,1,0
2021-05-31,9.6884,0.0,0.0,0.0,9.866842,-0.018085016462207504,0.0,0.043864226312300664,0.0,11.199,0.0,0.0,0.0,1.1559184179018207,0.0,1583.59,0.0,0.0,0.0,0.05895294330058909,1562.2248000000002,0.013676136750613521,0.0,0.03008149479504088,0.0,841.0,0.0,0.0,0.0,537.05,0.0,0.0,3676730667.0,0.0,0.0,101.3,0.0,0.0,123.45251553,0.0,0.0,0.0,0.0,1,0
2021-06-01,7.3866,-0.2375830890549523,-0.2375830890549523,-0.2375830890549523,9.8645255,-0.251195609966237,0.05312519374312598,0.05370572208730623,0.9891905681253755,9.0656,-0.1904991517099741,-0.1904991517099741,-0.1904991517099741,1.2273034955189126,0.06175615554830194,1505.42,-0.049362524390782925,-0.049362524390782925,-0.049362524390782925,-0.019206462961756432,1562.8984,-0.03677679879894946,0.011037796007878025,0.030599264395599943,0.36072095933996434,864.0,23.0,23.0,0.027348394768133222,547.48,0.019420910529746038,0.019420910529746038,3763771681.0,0.023673481112234995,0.023673481112234995,101.3,0.0,0.0,124.59947124,0.009290662932836646,0.009290662932836646,-0.18822056466416937,-0.1411366273191912,0,1
2021-06-02,7.3866,0.0,-0.2375830890549523,-0.2375830890549523,9.862209,-0.2510197259052207,0.05312519374312598,0.053610898986838615,0.9909401772234434,9.0656,0.0,-0.1904991517099741,-0.1904991517099741,1.2273034955189126,0.0,1505.42,0.0,-0.049362524390782925,-0.049362524390782925,-0.02120881121427265,1563.572,-0.03719176347491504,0.011037796007878025,0.030598220779243703,0.3607332624832066,864.0,0.0,23.0,0.0,547.48,0.0,0.019420910529746038,3763771681.0,0.0,0.023673481112234995,101.3,0.0,0.0,124.59947124,0.0,0.009290662932836646,0.0,0.0,0,1
2021-06-03,7.3866,0.0,-0.2375830890549523,-0.2375830890549523,9.859892499999999,-0.2508437591992002,0.05312519374312598,0.053610898986838615,0.9909401772234434,9.0656,0.0,-0.1904991517099741,-0.1904991517099741,1.2273034955189126,0.0,1505.42,0.0,-0.049362524390782925,-0.049362524390782925,-0.02120881121427265,1564.2456,-0.03760637076428397,0.011037796007878025,0.030598220779243703,0.3607332624832066,864.0,0.0,23.0,0.0,547.48,0.0,0.019420910529746038,3763771681.0,0.0,0.023673481112234995,101.3,0.0,0.0,124.59947124,0.0,0.009290662932836646,0.0,0.0,0,1
2021-06-04,8.1394,0.10191427720466795,-0.15988192064737206,-0.15988192064737206,9.86134,-0.1746152145651605,0.058898638523090505,0.052590965915165905,1.119938329676231,9.5622,0.05477850335333567,-0.14615590677739076,-0.14615590677739076,1.1748040396097994,-0.04277626202548712,1420.59,-0.05634972300089025,-0.10293068281562778,-0.10293068281562778,0.003064430714916133,1564.49505,-0.09198178671130985,0.016308209321297295,0.029725080902769048,0.5486346487883941,864.0,0.0,23.0,0.0,547.48,0.0,0.019420910529746038,3763771681.0,0.0,0.023673481112234995,101.3,0.0,0.0,124.59947124,0.0,0.009290662932836646,0.1582640002055582,0.11112822635422592,0,1
2021-06-05,8.34,0.024645551269135257,-0.1391767474505594,-0.1391767474505594,9.8637905,-0.15448325874317792,0.05930445047686663,0.05243704506496628,1.1309647674347794,10.0109,0.046924347953399614,-0.10608982944905798,-0.10608982944905798,1.200347721822542,0.02174293018368134,1427.73,0.005026080712943193,-0.09842194002235416,-0.09842194002235416,-0.003628928140244181,1564.7802,-0.08758431375857123,0.016432199416834645,0.029694295750244078,0.5533789908689644,864.0,0.0,23.0,0.0,547.48,0.0,0.019420910529746038,3763771681.0,0.0,0.023673481112234995,101.3,0.0,0.0,124.59947124,0.0,0.009290662932836646,0.019619470556192065,0.04189826724045642,0,1
2021-06-06,8.34,0.0,0.12907156201770786,-0.1391767474505594,9.866241,-0.15469326159780616,0.05930445047686663,0.05243704506496628,1.1309647674347794,10.0109,0.0,0.10427329685845388,-0.10608982944905798,1.200347721822542,0.0,1427.73,0.0,-0.0516068605439014,-0.09842194002235416,-0.003628928140244181,1565.06535,-0.0877505530360122,0.016432199416834645,0.029694295750244078,0.5533789908689644,864.0,0.0,0.0,0.0,547.48,0.0,0.019420910529746038,3763771681.0,0.0,0.023673481112234995,101.3,0.0,0.0,124.59947124,0.0,0.009290662932836646,0.0,0.0,0,1
2021-06-07,8.665,0.03896882494004794,0.17307015406276216,-0.10563147681763763,9.8703165,-0.12211528373988823,0.060130833028284474,0.052449057184415726,1.1464616573918367,10.287,0.02757993786772439,0.13472908577479714,-0.08143584248593616,1.187189844200808,-0.010961721659916823,1382.58,-0.0316236263159001,-0.0815984907866244,-0.12693310768570143,-0.02208233130570092,1565.1247499999997,-0.11663271569886036,0.017414409126223218,0.029929996700256756,0.5818379901817305,864.0,0.0,0.0,0.0,547.48,0.0,0.019420910529746038,3763771681.0,0.0,0.023673481112234995,101.3,0.0,0.0,124.59947124,0.0,0.009290662932836646,0.07059245125594804,0.05920356418362449,0,1
2021-06-08,8.5262,-0.01601846508944027,0.1542793707524437,-0.11995788778332861,9.873698000000001,-0.13647348744107846,0.06018697448227832,0.052501129803552996,1.1463938910930862,10.0976,-0.0184115874404589,0.1138369219908224,-0.09834806679167785,1.184302502873496,-0.002432080548377513,1434.76,0.037741034876824564,-0.046937067396474075,-0.09398265965306674,0.014825293535153605,1565.44505,-0.08348108418114075,0.020019054788908155,0.030322971457722125,0.6601943617834344,864.0,0.0,0.0,0.0,547.48,0.0,0.019420910529746038,3763771681.0,0.0,0.023673481112234995,101.3,0.0,0.0,124.59947124,0.0,0.009290662932836646,-0.053759499966264834,-0.05615262231728346,0,1
2021-06-09,8.295,-0.027116417630362766,0.019116888222719064,-0.14382147723050243,9.8759235,-0.16007854860358128,0.06038764207549089,0.05201176953455199,1.1610380230454322,9.8492,-0.02459990492790365,0.030014013511534987,-0.12052861862666309,1.1873658830620857,0.0025866534784457773,1474.72,0.027851347960634598,0.038103886413391796,-0.06874885544869558,0.05762459031677403,1565.9651500000002,-0.05826767600798788,0.021293423720534693,0.03046284565055629,0.6989965404018599,864.0,0.0,0.0,0.0,547.48,0.0,0.019420910529746038,3763771681.0,0.0,0.023673481112234995,101.3,0.0,0.0,124.59947124,0.0,0.009290662932836646,-0.054967765590997364,-0.05245125288853825,0,1
2021-06-10,8.8444,0.06623267028330315,0.06047961630695453,-0.08711448742826466,9.880896,-0.10489898891760419,0.06249927868629824,0.05135795946761524,1.2169346160590429,10.2583,0.04153636843601505,0.02471306276158991,-0.08399857130100896,1.1598638686626566,-0.0231622070262828,1371.69,-0.069864109797114,-0.03925111890903743,-0.13380988766031598,-0.12945604092227436,1565.9701,-0.12406373531652992,0.025940840468568226,0.026873268485323773,0.9653027685387517,864.0,0.0,0.0,0.0,547.48,0.0,0.019420910529746038,3763771681.0,0.0,0.023673481112234995,101.3,0.0,0.0,124.59947124,0.0,0.009290662932836646,0.13609678008041715,0.11140047823312904,0,1
2021-06-11,8.8444,0.0,0.06047961630695453,-0.08711448742826466,9.8858685,-0.10534921640926143,0.06249927868629824,0.05135795946761524,1.2169346160590429,10.2583,0.0,0.02471306276158991,-0.08399857130100896,1.1598638686626566,0.0,1371.69,0.0,-0.03925111890903743,-0.13380988766031598,-0.12945604092227436,1565.97505,-0.12406650412469855,0.025940840468568226,0.026873268485323773,0.9653027685387517,864.0,0.0,0.0,0.0,547.48,0.0,0.019420910529746038,3763771681.0,0.0,0.023673481112234995,101.3,0.0,0.0,124.59947124,0.0,0.009290662932836646,0.0,0.0,0,1
2021-06-12,13.6801,0.5467527475012437,0.5787766878245817,0.41200817472441265,9.915019500000001,0.3797350575054339,0.13781860573145502,0.08729250299774098,1.578813769780683,15.4548,0.506565415322227,0.5023622047244094,0.3800160728636486,1.1297285838553812,-0.025981742876447944,1927.39,0.4051206905350335,0.39405314701500105,0.21710164878535498,0.22321932892039587,1568.7584999999997,0.22860848244009535,0.09576161522307748,0.05902948479332925,1.622267508489236,864.0,0.0,0.0,0.0,547.48,0.0,0.019420910529746038,3763771681.0,0.0,0.023673481112234995,101.3,0.0,0.0,124.59947124,0.0,0.009290662932836646,0.14163205696621017,0.10144472478719346,1,0
2021-06-13,13.6801,0.0,0.6044779620463983,0.41200817472441265,9.9441705,0.3756904107788577,0.13781860573145502,0.08729250299774098,1.578813769780683,15.4548,0.0,0.5305419109491365,0.3800160728636486,1.1297285838553812,0.0,1927.39,0.0,0.3433535922384232,0.21710164878535498,0.22321932892039587,1571.54195,0.22643242199166247,0.09576161522307748,0.05902948479332925,1.622267508489236,864.0,0.0,0.0,0.0,547.48,0.0,0.0,3763771681.0,0.0,0.0,101.3,0.0,0.0,124.59947124,0.0,0.0,0.0,0.0,1,0
2021-06-14,13.6801,0.0,0.6491983122362868,0.41200817472441265,9.973321499999999,0.37166940823074857,0.13781860573145502,0.08729250299774098,1.578813769780683,15.4548,0.0,0.569142671486009,0.3800160728636486,1.1297285838553812,0.0,1927.39,0.0,0.3069531843332971,0.21710164878535498,0.22321932892039587,1574.3254000000002,0.22426405621099677,0.09576161522307748,0.05902948479332925,1.622267508489236,864.0,0.0,0.0,0.0,547.48,0.0,0.0,3763771681.0,0.0,0.0,101.3,0.0,0.0,124.59947124,0.0,0.0,0.0,0.0,1,0
